"cell_tower_id1","cell_tower_id2","source1_name","source2_name","device_name_1","device_name_2","frequency1","frequency2","frequency_band","latitude1","longitude1","latitude2","longitude2","district1","district2","id_1","id_2"
"CM0156","CM0721","Mt_Lavinia-CM0156-23G/1449-23-ODU-1(RTNRF-1)","Mt_Lavinia_Hotel_Ind-CM0721-23G/1449-23-ODU-1(RTNRF-1)","Mt_Lavinia-CM0156-23G/1449","Mt_Lavinia_Hotel_Ind-CM0721-23G/1449"," 23,086.00 "," 21,854.00 ",23,6.84257,79.8669,6.83317,79.8619,"Colombo","Colombo",254,1479
"CM0156","CM0721","Mt_Lavinia-CM0156-23G/1449-24-ODU-1(RTNRF-1)","Mt_Lavinia_Hotel_Ind-CM0721-23G/1449-24-ODU-1(RTNRF-1)","Mt_Lavinia-CM0156-23G/1449","Mt_Lavinia_Hotel_Ind-CM0721-23G/1449"," 23,086.00 "," 21,854.00 ",23,6.84257,79.8669,6.83317,79.8619,"Colombo","Colombo",255,1480
"KI0035","KI0041","Iranamadu_DTL-KI0035-23G/856-23-ODU-1(RTNRF-1)","Iranamadu_East_SLA-KI0041-23G/856-23-ODU-1(RTNRF-1)","Iranamadu_DTL-KI0035-23G/856","Iranamadu_East_SLA-KI0041-23G/856"," 23,102.00 "," 21,870.00 ",23,9.342778,80.407778,9.343611,80.433889,"Kilinochchi","Kilinochchi",256,1481
"KI0035","KI0041","Iranamadu_DTL-KI0035-23G/856-24-ODU-1(RTNRF-1)","Iranamadu_East_SLA-KI0041-23G/856-24-ODU-1(RTNRF-1)","Iranamadu_DTL-KI0035-23G/856","Iranamadu_East_SLA-KI0041-23G/856"," 23,102.00 "," 21,870.00 ",23,9.342778,80.407778,9.343611,80.433889,"Kilinochchi","Kilinochchi",257,1482
"MU0022","VA0022","Oddusudan_DTL-MU0022-11G/291-23-ODU-1(RTNRF-1)","Maruthodai-VA0022-11G/291-23-ODU-1(RTNRF-1)","Oddusudan_DTL-MU0022-11G/291","Maruthodai-VA0022-11G/291"," 10,715.00 "," 11,235.00 ",11,9.175833,80.700833,9.004722,80.669722,"Mulathive","Vavnia",258,1483
"MU0022","VA0022","Oddusudan_DTL-MU0022-11G/291-24-ODU-1(RTNRF-1)","Maruthodai-VA0022-11G/291-24-ODU-1(RTNRF-1)","Oddusudan_DTL-MU0022-11G/291","Maruthodai-VA0022-11G/291"," 10,715.00 "," 11,235.00 ",11,9.175833,80.700833,9.004722,80.669722,"Mulathive","Vavnia",259,1484
"KA0004","KE0053","Galagedara-KA0004-13G/581-23-ODU-1(RTNRF-1)","Pattampitiya-KE0053-13G/581-23-ODU-1(RTNRF-1)","Galagedara-KA0004-13G/581","Pattampitiya-KE0053-13G/581"," 13,059.00 "," 12,793.00 ",13,7.36747,80.5387,7.32156,80.439,"Kandy","Kandy",260,1485
"KA0004","KE0053","Galagedara-KA0004-13G/581-24-ODU-1(RTNRF-1)","Pattampitiya-KE0053-13G/581-24-ODU-1(RTNRF-1)","Galagedara-KA0004-13G/581","Pattampitiya-KE0053-13G/581"," 13,059.00 "," 12,793.00 ",13,7.36747,80.5387,7.32156,80.439,"Kandy","Kandy",261,1486
"KU0170","KU0025","Panagamuwa-KU0170-18G/1435-23-ODU-1(RTNRF-1)","Pothuhera-KU0025-18G/1435-23-ODU-1(RTNRF-1)","Panagamuwa-KU0170-18G/1435","Pothuhera-KU0025-18G/1435"," 18,902.50 "," 17,892.50 ",18,7.43724,80.298,7.41083,80.3269,"Kurunegala","Kurunegala",262,1487
"KU0170","KU0025","Panagamuwa-KU0170-18G/1435-25-ODU-1(RTNRF-1)","Pothuhera-KU0025-18G/1435-25-ODU-1(RTNRF-1)","Panagamuwa-KU0170-18G/1435","Pothuhera-KU0025-18G/1435"," 18,902.50 "," 17,892.50 ",18,7.43724,80.298,7.41083,80.3269,"Kurunegala","Kurunegala",263,1488
"VA0072","VA0020","Irattaperiyakulama_Dialog-VA0072-11G/274-23-ODU-1(RTNRF-1)","Poovarasankulam-VA0020-11G/274-23-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-11G/274","Poovarasankulam-VA0020-11G/274"," 10,795.00 "," 11,325.00 ",11,8.69087,80.4824,8.753056,80.355556,"Vavnia","Vavnia",264,1489
"VA0072","VA0020","Irattaperiyakulama_Dialog-VA0072-11G/274-24-ODU-1(RTNRF-1)","Poovarasankulam-VA0020-11G/274-24-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-11G/274","Poovarasankulam-VA0020-11G/274"," 10,795.00 "," 11,325.00 ",11,8.69087,80.4824,8.753056,80.355556,"Vavnia","Vavnia",265,1490
"TR0005","AN0115","Padavi_SIRIPURA-TR0005-18G/1712-23-ODU-1(RTNRF-1)","Galkulama_KANDA-AN0115-18G/1712-23-ODU-1(RTNRF-1)","Padavi_SIRIPURA-TR0005-18G/1712","Galkulama_KANDA-AN0115-18G/1712"," 18,875.00 "," 17,865.00 ",18,8.934444,80.813056,8.893056,80.799167,"Trincomalee","Anuradapura",266,1491
"VA0072","VA0052","Irattaperiyakulama_Dialog-VA0072-13G/546-23-ODU-1(RTNRF-1)","Varikuttiuruwa-VA0052-13G/546-23-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-13G/546","Varikuttiuruwa-VA0052-13G/546"," 13,031.00 "," 12,765.00 ",13,8.69087,80.4824,8.71586,80.3602,"Vavnia","Vavnia",267,1492
"GM0118","GM0113","Malwana-GM0118-18G/875-23-ODU-1(RTNRF-1)","Dekatana-GM0113-18G/875-23-ODU-1(RTNRF-1)","Malwana-GM0118-18G/875","Dekatana-GM0113-18G/875"," 17,782.50 "," 18,792.50 ",18,6.95196,80.0225,6.97406,80.0383,"Gampaha","Gampaha",268,1493
"AN0009","AN0051","Kekirawa-AN0009-15G/622-23-ODU-1(RTNRF-1)","Vijithapura-AN0051-15G/622-23-ODU-1(RTNRF-1)","Kekirawa-AN0009-15G/622","Vijithapura-AN0051-15G/622"," 14,935.00 "," 14,445.00 ",15,8.04055,80.5975,8.021111,80.524167,"Anuradapura","Anuradapura",269,1494
"AN0009","AN0051","Kekirawa-AN0009-15G/622-24-ODU-1(RTNRF-1)","Vijithapura-AN0051-15G/622-24-ODU-1(RTNRF-1)","Kekirawa-AN0009-15G/622","Vijithapura-AN0051-15G/622"," 14,935.00 "," 14,445.00 ",15,8.04055,80.5975,8.021111,80.524167,"Anuradapura","Anuradapura",270,1495
"KU0096","KU0355","Galgamuwa-KU0096-18G/1798-23-ODU-1(RTNRF-1)","Galgamuwa_West_Mobitel-KU0355-18G/1798-23-ODU-1(RTNRF-1)","Galgamuwa-KU0096-18G/1798","Galgamuwa_West_Mobitel-KU0355-18G/1798"," 17,810.00 "," 18,820.00 ",18,8.00465,80.2689,8.012697,80.233411,"Kurunegala","Kurunegala",271,1496
"GM0027","GM0213","Kelaniya-GM0027-18G/971-23-ODU-1(RTNRF-1)","Thambiligasmulla-GM0213-18G/971-23-ODU-1(RTNRF-1)","Kelaniya-GM0027-18G/971","Thambiligasmulla-GM0213-18G/971"," 18,765.00 "," 17,755.00 ",18,6.95735,79.9163,6.97855,79.9376,"Gampaha","Gampaha",272,1497
"GM0027","GM0213","Kelaniya-GM0027-18G/971-24-ODU-1(RTNRF-1)","Thambiligasmulla-GM0213-18G/971-24-ODU-1(RTNRF-1)","Kelaniya-GM0027-18G/971","Thambiligasmulla-GM0213-18G/971"," 18,765.00 "," 17,755.00 ",18,6.95735,79.9163,6.97855,79.9376,"Gampaha","Gampaha",273,1498
"CM0007","CM0571","Boralesgamuwa-CM0007-23G/759-23-ODU-1(RTNRF-1)","Nawinna_South-CM0571-23G/759-23-ODU-1(RTNRF-1)","Boralesgamuwa-CM0007-23G/759","Nawinna_South-CM0571-23G/759"," 21,938.00 "," 23,170.00 ",23,6.84164,79.9095,6.85278,79.9106,"Colombo","Colombo",274,1499
"CM0007","CM0571","Boralesgamuwa-CM0007-23G/759-24-ODU-1(RTNRF-1)","Nawinna_South-CM0571-23G/759-24-ODU-1(RTNRF-1)","Boralesgamuwa-CM0007-23G/759","Nawinna_South-CM0571-23G/759"," 21,938.00 "," 23,170.00 ",23,6.84164,79.9095,6.85278,79.9106,"Colombo","Colombo",275,1500
"GM0155","GM0527","Mirigama_Town-GM0155-23G/1438-23-ODU-1(RTNRF-1)","Ambana-GM0527-23G/1438-23-ODU-1(RTNRF-1)","Mirigama_Town-GM0155-23G/1438","Ambana-GM0527-23G/1438"," 21,882.00 "," 23,114.00 ",23,7.24626,80.1297,7.239444,80.119167,"Gampaha","Gampaha",276,1501
"PO0129","PO0030","Palliyagodella_Hutch-PO0129-18G/1793-23-ODU-1(RTNRF-1)","Sungawila_DAP-PO0030-18G/1793-23-ODU-1(RTNRF-1)","Palliyagodella_Hutch-PO0129-18G/1793","Sungawila_DAP-PO0030-18G/1793"," 17,810.00 "," 18,820.00 ",18,8.134186,81.101097,8.08051,81.0894,"Polonnaruwa","Polonnaruwa",277,1502
"MT0006","MT0129","Inamaluwa-MT0006-18G/1766-23-ODU-1(RTNRF-1)","Pelwehera_Reloc-MT0129-18G/1766-23-ODU-1(RTNRF-1)","Inamaluwa-MT0006-18G/1766","Pelwehera_Reloc-MT0129-18G/1766"," 17,810.00 "," 18,820.00 ",18,7.9324,80.6901,8.08275,80.661083,"Matale","Matale",278,1503
"GM0034","GM0152","Mawaramandiya-GM0034-18G/1070-23-ODU-1(RTNRF-1)","Weboda-GM0152-18G/1070-23-ODU-1(RTNRF-1)","Mawaramandiya-GM0034-18G/1070","Weboda-GM0152-18G/1070"," 17,782.50 "," 18,792.50 ",18,6.98662,79.9757,7.01538,79.9951,"Gampaha","Gampaha",279,1504
"GM0034","GM0152","Mawaramandiya-GM0034-18G/1070-24-ODU-1(RTNRF-1)","Weboda-GM0152-18G/1070-24-ODU-1(RTNRF-1)","Mawaramandiya-GM0034-18G/1070","Weboda-GM0152-18G/1070"," 17,782.50 "," 18,792.50 ",18,6.98662,79.9757,7.01538,79.9951,"Gampaha","Gampaha",280,1505
"AN0026","AN0219","Mihinthale Dialog-AN0026-18G/1720-23-ODU-1(RTNRF-1)","Kannattiya-AN0219-18G/1720-23-ODU-1(RTNRF-1)","Mihinthale Dialog-AN0026-18G/1720","Kannattiya-AN0219-18G/1720"," 18,820.00 "," 17,810.00 ",18,8.361389,80.518889,8.354167,80.481111,"Anuradapura","Anuradapura",281,1506
"PO0028","PO0076","Kottapitiya_Dialog-PO0028-13G/924-23-ODU-1(RTNRF-1)","Atharagallewa_Dialog-PO0076-13G/924-23-ODU-1(RTNRF-1)","Kottapitiya_Dialog-PO0028-13G/924","Atharagallewa_Dialog-PO0076-13G/924"," 12,821.00 "," 13,087.00 ",13,7.823889,80.852222,7.711111,80.83,"Polonnaruwa","Polonnaruwa",282,1507
"GM0058","GM0259","Belummahara-GM0058-18G/570-23-ODU-1(RTNRF-1)","Pahalayagoda-GM0259-18G/570-23-ODU-1(RTNRF-1)","Belummahara-GM0058-18G/570","Pahalayagoda-GM0259-18G/570"," 18,765.00 "," 17,755.00 ",18,7.06635,80.0052,7.07017,79.9751,"Gampaha","Gampaha",283,1508
"BA0063","BA0024","Munaittivu-BA0063-13G/918-23-ODU-1(RTNRF-1)","Kokkaticholai-BA0024-13G/918-23-ODU-1(RTNRF-1)","Munaittivu-BA0063-13G/918","Kokkaticholai-BA0024-13G/918"," 13,031.00 "," 12,765.00 ",13,7.525833,81.765278,7.60884,81.7125,"Batticaloa","Batticaloa",284,1509
"BA0084","BA0004","KANCHARANKUDA-BA0084-13G/949-23-ODU-1(RTNRF-1)","KATTANKUDY-BA0004-13G/949-23-ODU-1(RTNRF-1)","KANCHARANKUDA-BA0084-13G/949","KATTANKUDY-BA0004-13G/949"," 13,059.00 "," 12,793.00 ",13,7.618667,81.666225,7.68849,81.7233,"Batticaloa","Batticaloa",285,1510
"CM0624","CM0673","Kathireshan_Street-CM0624-26G/1293-23-ODU-1(RTNRF-1)","Sea_Street_N-CM0673-26G/1293-23-ODU-1(RTNRF-1)","Kathireshan_Street-CM0624-26G/1293","Sea_Street_N-CM0673-26G/1293"," 25,994.50 "," 24,986.50 ",26,6.9417,79.8548,6.94297,79.8548,"Colombo","Colombo",286,1511
"GM0095","GM0326","RAGAMA_NORTH-GM0095-23G/1653-23-ODU-1(RTNRF-1)","POLPITHIMUKALANA_HUTCH-GM0326-23G/1653-23-ODU-1(RTNRF-1)","RAGAMA_NORTH-GM0095-23G/1653","POLPITHIMUKALANA_HUTCH-GM0326-23G/1653"," / "," / ",23,7.04925,79.9126,7.062222,79.926667,"Gampaha","Gampaha",287,1512
"JA0011","JA0090","Chunnakam_DTP-JA0011-23G/593-23-ODU-1(RTNRF-1)","Kandarodai-JA0090-23G/593-23-ODU-1(RTNRF-1)","Chunnakam_DTP-JA0011-23G/593","Kandarodai-JA0090-23G/593"," 21,826.00 "," 23,058.00 ",23,9.74961,80.0291,9.75371,80.0111,"Jaffna","Jaffna",288,1513
"JA0005","JA0137","Manipai-JA0005-26G/725-23-ODU-1(RTNRF-1)","Manipai_Town-JA0137-26G/725-23-ODU-1(RTNRF-1)","Manipai-JA0005-26G/725","Manipai_Town-JA0137-26G/725"," 25,070.50 "," 26,078.50 ",26,9.72078,79.997,9.72556,80.0031,"Jaffna","Jaffna",289,1514
"JA0005","JA0137","Manipai-JA0005-26G/725-24-ODU-1(RTNRF-1)","Manipai_Town-JA0137-26G/725-24-ODU-1(RTNRF-1)","Manipai-JA0005-26G/725","Manipai_Town-JA0137-26G/725"," 25,070.50 "," 26,078.50 ",26,9.72078,79.997,9.72556,80.0031,"Jaffna","Jaffna",290,1515
"PU0027","PU0103","Puttalam_East-PU0027-18G/1547-23-ODU-1(RTNRF-1)","Rathmalyaya_Airtel-PU0103-18G/1547-23-ODU-1(RTNRF-1)","Puttalam_East-PU0027-18G/1547","Rathmalyaya_Airtel-PU0103-18G/1547"," 18,794.50 "," 17,784.50 ",18,8.030278,79.860833,8.000556,79.838333,"Puttlam","Puttlam",291,1516
"PU0027","PU0103","Puttalam_East-PU0027-18G/1547-24-ODU-1(RTNRF-1)","Rathmalyaya_Airtel-PU0103-18G/1547-24-ODU-1(RTNRF-1)","Puttalam_East-PU0027-18G/1547","Rathmalyaya_Airtel-PU0103-18G/1547"," 18,794.50 "," 17,784.50 ",18,8.030278,79.860833,8.000556,79.838333,"Puttlam","Puttlam",292,1517
"GM0545","GM0189","Mirigama_Suntel(MIR/001)-GM0545-18G/1444-23-ODU-1(RTNRF-1)","Keenadeniya_Dialog-GM0189-18G/1444-23-ODU-1(RTNRF-1)","Mirigama_Suntel(MIR/001)-GM0545-18G/1444","Keenadeniya_Dialog-GM0189-18G/1444"," 18,792.50 "," 17,782.50 ",18,7.268611,80.143056,7.256333,80.186056,"Gampaha","Gampaha",293,1518
"GM0034","GM0683","Mawaramandiya-GM0034-18G/1777-23-ODU-1(RTNRF-1)","Meegahawatta-GM0683-18G/1777-23-ODU-1(RTNRF-1)","Mawaramandiya-GM0034-18G/1777","Meegahawatta-GM0683-18G/1777"," / "," / ",18,6.98662,79.9757,6.990472,80.002083,"Gampaha","Gampaha",294,1519
"KU0052","KU0189","Deegalla-KU0052-18G/1607-23-ODU-1(RTNRF-1)","Delana-KU0189-18G/1607-23-ODU-1(RTNRF-1)","Deegalla-KU0052-18G/1607","Delana-KU0189-18G/1607"," 18,737.50 "," 17,727.50 ",18,7.511389,80.048333,7.4808,80.071,"Kurunegala","Kurunegala",295,1520
"JA0016","JA0073","Valvetithurai-JA0016-18G/899-23-ODU-1(RTNRF-1)","Karaweddy_West-JA0073-18G/899-23-ODU-1(RTNRF-1)","Valvetithurai-JA0016-18G/899","Karaweddy_West-JA0073-18G/899"," 17,810.00 "," 18,820.00 ",18,9.8153,80.1699,9.78718,80.1813,"Jaffna","Jaffna",296,1521
"JA0016","JA0073","Valvetithurai-JA0016-18G/899-24-ODU-1(RTNRF-1)","Karaweddy_West-JA0073-18G/899-24-ODU-1(RTNRF-1)","Valvetithurai-JA0016-18G/899","Karaweddy_West-JA0073-18G/899"," 17,810.00 "," 18,820.00 ",18,9.8153,80.1699,9.78718,80.1813,"Jaffna","Jaffna",297,1522
"KU0072","KU0106","Kumbukgete-KU0072-18G/1437-23-ODU-1(RTNRF-1)","Maeliya-KU0106-18G/1437-23-ODU-1(RTNRF-1)","Kumbukgete-KU0072-18G/1437","Maeliya-KU0106-18G/1437"," 17,810.00 "," 18,820.00 ",18,7.677,80.4242,7.72774,80.4194,"Kurunegala","Kurunegala",298,1523
"CM0378","CM0707","Jaya_Rd-CM0378-26G/832-23-ODU-1(RTNRF-1)","Majestic_Ind-CM0707-26G/832-23-ODU-1(RTNRF-1)","Jaya_Rd-CM0378-26G/832","Majestic_Ind-CM0707-26G/832"," 26,022.50 "," 25,014.50 ",26,6.88709,79.8562,6.894167,79.855,"Colombo","Colombo",299,1524
"CM0378","CM0707","Jaya_Rd-CM0378-26G/832-24-ODU-1(RTNRF-1)","Majestic_Ind-CM0707-26G/832-24-ODU-1(RTNRF-1)","Jaya_Rd-CM0378-26G/832","Majestic_Ind-CM0707-26G/832"," 26,022.50 "," 25,014.50 ",26,6.88709,79.8562,6.894167,79.855,"Colombo","Colombo",300,1525
"CM0161","CM0163","Pettah-CM0161-23G/1320-23-ODU-1(RTNRF-1)","Rangala_SLN-CM0163-23G/1320-23-ODU-1(RTNRF-1)","Pettah-CM0161-23G/1320","Rangala_SLN-CM0163-23G/1320"," 22,778.00 "," 21,546.00 ",23,6.94135,79.8591,6.938611,79.848611,"Colombo","Colombo",301,1526
"CM0161","CM0163","Pettah-CM0161-23G/1320-24-ODU-1(RTNRF-1)","Rangala_SLN-CM0163-23G/1320-24-ODU-1(RTNRF-1)","Pettah-CM0161-23G/1320","Rangala_SLN-CM0163-23G/1320"," 22,778.00 "," 21,546.00 ",23,6.94135,79.8591,6.938611,79.848611,"Colombo","Colombo",302,1527
"PU0010","PU0071","Mundal-PU0010-18G/1442-23-ODU-1(RTNRF-1)","Kottanitivu-PU0071-18G/1442-23-ODU-1(RTNRF-1)","Mundal-PU0010-18G/1442","Kottanitivu-PU0071-18G/1442"," 18,737.50 "," 17,727.50 ",18,7.81758,79.8247,7.84951,79.7903,"Puttlam","Puttlam",303,1528
"PU0001","KU0334","Anamaduwa-PU0001-13G/970-23-ODU-1(RTNRF-1)","Palugolla-KU0334-13G/970-23-ODU-1(RTNRF-1)","Anamaduwa-PU0001-13G/970","Palugolla-KU0334-13G/970"," / "," / ",13,7.875556,80.01,7.922222,80.118889,"Puttlam","Kurunegala",304,1529
"GM0037","GM0283","Negombo-GM0037-18G/1416-23-ODU-1(RTNRF-1)","Bulugahawadiya-GM0283-18G/1416-23-ODU-1(RTNRF-1)","Negombo-GM0037-18G/1416","Bulugahawadiya-GM0283-18G/1416"," 17,810.00 "," 18,820.00 ",18,7.211111,79.854444,7.22211,79.8805,"Gampaha","Gampaha",305,1530
"GM0037","GM0283","Negombo-GM0037-18G/1416-24-ODU-1(RTNRF-1)","Bulugahawadiya-GM0283-18G/1416-24-ODU-1(RTNRF-1)","Negombo-GM0037-18G/1416","Bulugahawadiya-GM0283-18G/1416"," 17,810.00 "," 18,820.00 ",18,7.211111,79.854444,7.22211,79.8805,"Gampaha","Gampaha",306,1531
"GM0037","GM0444","Katuwapitiya-GM0037-23G/1516-23-ODU-1(RTNRF-1)","Akkarapanaha_Etisalat-GM0444-23G/1516-23-ODU-1(RTNRF-1)","Katuwapitiya-GM0037-23G/1516","Akkarapanaha_Etisalat-GM0444-23G/1516"," 21,854.00 "," 23,086.00 ",23,7.211111,79.854444,7.203611,79.865,"Gampaha","Gampaha",307,1532
"GM0037","GM0444","Katuwapitiya-GM0037-23G/1516-24-ODU-1(RTNRF-1)","Akkarapanaha_Etisalat-GM0444-23G/1516-24-ODU-1(RTNRF-1)","Katuwapitiya-GM0037-23G/1516","Akkarapanaha_Etisalat-GM0444-23G/1516"," 21,854.00 "," 23,086.00 ",23,7.211111,79.854444,7.203611,79.865,"Gampaha","Gampaha",308,1533
"VA0072","VA0027","Irattaperiyakulama_Dialog-VA0072-15G/511-23-ODU-1(RTNRF-1)","Madukanda_South-VA0027-15G/511-23-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-15G/511","Madukanda_South-VA0027-15G/511"," 14,501.00 "," 14,991.00 ",15,8.69087,80.4824,8.740556,80.537778,"Vavnia","Vavnia",309,1534
"MU0005","MU0034","Mulathive_SLT-MU0005-13G/814-23-ODU-1(RTNRF-1)","Kumulamunai-MU0034-13G/814-23-ODU-1(RTNRF-1)","Mulathive_SLT-MU0005-13G/814","Kumulamunai-MU0034-13G/814"," 13,059.00 "," 12,793.00 ",13,9.26403,80.8091,9.161944,80.818889,"Mulathive","Mulathive",310,1535
"MU0005","MU0034","Mulathive_SLT-MU0005-13G/814-24-ODU-1(RTNRF-1)","Kumulamunai-MU0034-13G/814-24-ODU-1(RTNRF-1)","Mulathive_SLT-MU0005-13G/814","Kumulamunai-MU0034-13G/814"," 13,059.00 "," 12,793.00 ",13,9.26403,80.8091,9.161944,80.818889,"Mulathive","Mulathive",311,1536
"GM0090","GM0545","Pasyala-GM0090-13G/897-23-ODU-1(RTNRF-1)","Mirigama_DBN-GM0545-13G/897-23-ODU-1(RTNRF-1)","Pasyala-GM0090-13G/897","Mirigama_DBN-GM0545-13G/897"," 13,087.00 "," 12,821.00 ",13,7.168611,80.119722,7.268611,80.143056,"Gampaha","Gampaha",312,1537
"GM0090","GM0545","Pasyala-GM0090-13G/897-24-ODU-1(RTNRF-1)","Mirigama_DBN-GM0545-13G/897-24-ODU-1(RTNRF-1)","Pasyala-GM0090-13G/897","Mirigama_DBN-GM0545-13G/897"," 13,087.00 "," 12,821.00 ",13,7.168611,80.119722,7.268611,80.143056,"Gampaha","Gampaha",313,1538
"PO0065","PO0013","Maduruoya_Camp_MTU-PO0065-13G/873-23-ODU-1(RTNRF-1)","Aralaganvila_Etisalat-PO0013-13G/873-23-ODU-1(RTNRF-1)","Maduruoya_Camp_MTU-PO0065-13G/873","Aralaganvila_Etisalat-PO0013-13G/873"," 12,765.00 "," 13,031.00 ",13,7.691944,81.185,7.781389,81.183889,"Polonnaruwa","Polonnaruwa",314,1539
"GM0020","GM0102","Kandana-GM0020-26G/1201-23-ODU-1(RTNRF-1)","Welisara-GM0102-26G/1201-23-ODU-1(RTNRF-1)","Kandana-GM0020-26G/1201","Welisara-GM0102-26G/1201"," 25,014.50 "," 26,022.50 ",26,7.03152,79.9043,7.01429,79.8978,"Gampaha","Gampaha",315,1540
"GM0090","GM0265","Pasyala-GM0090-15G/704-23-ODU-1(RTNRF-1)","Muddaragama-GM0265-15G/704-23-ODU-1(RTNRF-1)","Pasyala-GM0090-15G/704","Muddaragama-GM0265-15G/704"," 14,529.00 "," 15,019.00 ",15,7.168611,80.119722,7.2102,80.0574,"Gampaha","Gampaha",316,1541
"GM0090","GM0265","Pasyala-GM0090-15G/704-24-ODU-1(RTNRF-1)","Muddaragama-GM0265-15G/704-24-ODU-1(RTNRF-1)","Pasyala-GM0090-15G/704","Muddaragama-GM0265-15G/704"," 14,529.00 "," 15,019.00 ",15,7.168611,80.119722,7.2102,80.0574,"Gampaha","Gampaha",317,1542
"PU0027","PU0120","Puttalam_East-PU0027-18G/1364-23-ODU-1(RTNRF-1)","Manativu-PU0120-18G/1364-23-ODU-1(RTNRF-1)","Puttalam_East-PU0027-18G/1364","Manativu-PU0120-18G/1364"," 18,737.50 "," 17,727.50 ",18,8.030278,79.860833,8.071944,79.833611,"Puttlam","Puttlam",318,1543
"GM0155","GM0048","Mirigama_Town-GM0155-13G/511-23-ODU-1(RTNRF-1)","Veyangoda-GM0048-13G/511-23-ODU-1(RTNRF-1)","Mirigama_Town-GM0155-13G/511","Veyangoda-GM0048-13G/511"," 13,059.00 "," 12,793.00 ",13,7.24626,80.1297,7.15794,80.0547,"Gampaha","Gampaha",319,1544
"GM0155","GM0048","Mirigama_Town-GM0155-13G/511-24-ODU-1(RTNRF-1)","Veyangoda-GM0048-13G/511-24-ODU-1(RTNRF-1)","Mirigama_Town-GM0155-13G/511","Veyangoda-GM0048-13G/511"," 13,059.00 "," 12,793.00 ",13,7.24626,80.1297,7.15794,80.0547,"Gampaha","Gampaha",320,1545
"TR0018","TR0027","Uppuweli_Dialog-TR0018-18G/1322-23-ODU-1(RTNRF-1)","Sambalthivu-TR0027-18G/1322-23-ODU-1(RTNRF-1)","Uppuweli_Dialog-TR0018-18G/1322","Sambalthivu-TR0027-18G/1322"," 18,792.50 "," 17,782.50 ",18,8.6025,81.221944,8.614167,81.217222,"Trincomalee","Trincomalee",321,1546
"TR0018","TR0027","Uppuweli_Dialog-TR0018-18G/1322-24-ODU-1(RTNRF-1)","Sambalthivu-TR0027-18G/1322-24-ODU-1(RTNRF-1)","Uppuweli_Dialog-TR0018-18G/1322","Sambalthivu-TR0027-18G/1322"," 18,792.50 "," 17,782.50 ",18,8.6025,81.221944,8.614167,81.217222,"Trincomalee","Trincomalee",322,1547
"GM0039","GM0690","Nittambuwa_Dialog-GM0039-26G/1457-23-ODU-1(RTNRF-1)","Nittambuwa_Town_West-GM0690-26G/1457-23-ODU-1(RTNRF-1)","Nittambuwa_Dialog-GM0039-26G/1457","Nittambuwa_Town_West-GM0690-26G/1457"," / "," / ",26,7.14324,80.101,7.145556,80.093086,"Gampaha","Gampaha",323,1548
"TR0066","TR0093","Trinco_DBN-TR0066-23G/620-23-ODU-1(RTNRF-1)","Trinco_Hospital-TR0093-23G/620-23-ODU-1(RTNRF-1)","Trinco_DBN-TR0066-23G/620","Trinco_Hospital-TR0093-23G/620"," 23,254.00 "," 22,022.00 ",23,8.580278,81.244722,8.564167,81.235833,"Trincomalee","Trincomalee",324,1549
"GM0035","GM0171","Minuwangoda-GM0035-15G/620-23-ODU-1(RTNRF-1)","Korase-GM0171-15G/620-23-ODU-1(RTNRF-1)","Minuwangoda-GM0035-15G/620","Korase-GM0171-15G/620"," 15,047.00 "," 14,557.00 ",15,7.17394,79.9589,7.14108,80.0029,"Gampaha","Gampaha",325,1550
"GM0035","GM0171","Minuwangoda-GM0035-15G/620-24-ODU-1(RTNRF-1)","Korase-GM0171-15G/620-24-ODU-1(RTNRF-1)","Minuwangoda-GM0035-15G/620","Korase-GM0171-15G/620"," 15,047.00 "," 14,557.00 ",15,7.17394,79.9589,7.14108,80.0029,"Gampaha","Gampaha",326,1551
"VA0050","VA0028","Ichchankulam_South-VA0050-13G/922-23-ODU-1(RTNRF-1)","Omanthei_Dialog-VA0028-13G/922-23-ODU-1(RTNRF-1)","Ichchankulam_South-VA0050-13G/922","Omanthei_Dialog-VA0028-13G/922"," 13,115.00 "," 12,849.00 ",13,8.805556,80.446111,8.891389,80.505278,"Vavnia","Vavnia",327,1552
"GM0037","GM0038","Negombo-GM0037-23G/672-23-ODU-1(RTNRF-1)","Negombo_SLT-GM0038-23G/672-23-ODU-1(RTNRF-1)","Negombo-GM0037-23G/672","Negombo_SLT-GM0038-23G/672"," 21,952.00 "," 23,184.00 ",23,7.211111,79.854444,7.20602,79.8418,"Gampaha","Gampaha",328,1553
"GM0037","GM0038","Negombo-GM0037-23G/672-24-ODU-1(RTNRF-1)","Negombo_SLT-GM0038-23G/672-24-ODU-1(RTNRF-1)","Negombo-GM0037-23G/672","Negombo_SLT-GM0038-23G/672"," 21,952.00 "," 23,184.00 ",23,7.211111,79.854444,7.20602,79.8418,"Gampaha","Gampaha",329,1554
