cell_tower_id1,cell_tower_id2,source1_name,source2_name,district1,district2,latitude1,latitude2,longitude1,longitude2,nearest_precip_station,distance,nearest_precip_lat,nearest_precip_long,id_1,id_2,PathLength,frequency1,frequency2,frequency_band
CM0124,CM0586,Angoda-CM0124-26G/1185-23-ODU-1(RTNRF-1),Himbutana_West-CM0586-26G/1185-23-ODU-1(RTNRF-1),Colombo,Colombo,6.930278,6.92234,79.928056,79.9316,curw_kottawa_dharmapala_north,7.411497654447671,6.865576,79.958181,896,2121,0.961272420712452," 25,928.00 "," 24,920.00 ",26
CM0158,CM1031,Narahenpita-CM0158-26G/765-24-ODU-1(RTNRF-1),Narahenpita_Jn-CM1031-26G/765-24-ODU-1(RTNRF-1),Colombo,Colombo,6.89684,6.892778,79.8767,79.876111,curw_kottawa_dharmapala_north,9.598883082493222,6.865576,79.958181,1037,2262,0.453909752328146," 26,078.50 "," 25,070.50 ",26
CM0091,CM1103,Piliyandala-CM0091-26G/1406-23-ODU-1(RTNRF-1),Piliyandala_West-CM1103-26G/1406-23-ODU-1(RTNRF-1),Colombo,Colombo,6.805,6.803333,79.916944,79.909167,curw_kottawa_dharmapala_north,8.42617531145647,6.865576,79.958181,1028,2253,0.8792192898179848," 26,071.50 "," 25,063.50 ",26
CM1270,CM0424,SAITM_Hospital_Ind-CM1270-18G/1484-23-ODU-1(RTNRF-1),Malabe_South-CM0424-18G/1484-23-ODU-1(RTNRF-1),Colombo,Colombo,6.92421,6.894167,79.9628,79.96,curw_kottawa_dharmapala_north,4.836220579964332,6.865576,79.958181,1082,2307,3.3368451485045387," 18,847.50 "," 17,837.50 ",18
CM0053,CM0794,Kotikawatta-CM0053-23G/765-23-ODU-1(RTNRF-1),Kolonnawa_East-CM0794-23G/765-23-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.93302,79.914167,79.9029,curw_kottawa_dharmapala_north,9.372825037818943,6.865576,79.958181,575,1800,1.2763180065748834," 23,114.00 "," 21,882.00 ",23
CM0035,CM0632,Kaduwela DBN-CM0035-26G/1363-23-ODU-1(RTNRF-1),Kaduwela_Town-CM0632-26G/1363-23-ODU-1(RTNRF-1),Colombo,Colombo,6.93286,6.9358,79.9847,79.9839,curw_kottawa_dharmapala_north,8.133035360183793,6.865576,79.958181,487,1712,0.3369413164218908," 26,071.50 "," 25,063.50 ",26
CM0053,CM0797,Kotikawatta_DBN-CM0053-26G/596-24-ODU-1(RTNRF-1),Kotikawatta_South-CM0797-26G/596-24-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.92975,79.914167,79.9198,curw_kottawa_dharmapala_north,8.703929681636007,6.865576,79.958181,692,1917,0.8943119855348125," 25,126.50 "," 26,134.50 ",26
CM1213,CM0424,Asiri_Place_Atel-CM1213-23G/1639-23-ODU-1(RTNRF-1),Malabe_South-CM0424-23G/1639-23-ODU-1(RTNRF-1),Colombo,Colombo,6.913611,6.894167,79.955833,79.96,curw_kottawa_dharmapala_north,4.237144428015907,6.865576,79.958181,165,1390,2.1990801789771806," 21,910.00 "," 23,142.00 ",23
CM0127,CM0801,Battaramulla-CM0127-26G/561-23-ODU-1(RTNRF-1),Gothatuwa_South-CM0801-26G/561-23-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.9172,79.9149,79.9133,curw_kottawa_dharmapala_north,7.048461539045453,6.865576,79.958181,512,1737,1.2435070715197913," 26,134.50 "," 25,126.50 ",26
CM0158,CM1031,Narahenpita-CM0158-26G/765-23-ODU-1(RTNRF-1),Narahenpita_Jn-CM1031-26G/765-23-ODU-1(RTNRF-1),Colombo,Colombo,6.89684,6.892778,79.8767,79.876111,curw_kottawa_dharmapala_north,9.598883082493222,6.865576,79.958181,1036,2261,0.453909752328146," 26,078.50 "," 25,070.50 ",26
CM0158,CM0114,Narahenpita-CM0158-26G/1157-26-ODU-1(RTNRF-1),Torinton-CM0114-26G/1157-26-ODU-1(RTNRF-1),Colombo,Colombo,6.89684,6.899444,79.8767,79.871667,curw_kottawa_dharmapala_north,9.95774003249549,6.865576,79.958181,1153,2378,0.62636744261421," 25,994.00 "," 24,986.00 ",26
CM0875,CM0513,Pamunuwa Relocat-CM0875-23G/718-23-ODU-1(RTNRF-1),Kalalgoda Dialog-CM0513-23G/718-23-ODU-1(RTNRF-1),Colombo,Colombo,6.858056,6.86664,79.926944,79.9451,curw_kottawa_dharmapala_north,2.475045860413762,6.865576,79.958181,1178,2403,2.2199460277236556," 23,114.00 "," 21,882.00 ",23
CM0053,CM0794,Kotikawatta-CM0053-23G/765-24-ODU-1(RTNRF-1),Kolonnawa_East-CM0794-23G/765-24-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.93302,79.914167,79.9029,curw_kottawa_dharmapala_north,9.372825037818943,6.865576,79.958181,576,1801,1.2763180065748834," 23,114.00 "," 21,882.00 ",23
CM1270,CM0424,SAITM_Hospital_Ind-CM1270-18G/1484-24-ODU-1(RTNRF-1),Malabe_South-CM0424-18G/1484-24-ODU-1(RTNRF-1),Colombo,Colombo,6.92421,6.894167,79.9628,79.96,curw_kottawa_dharmapala_north,4.836220579964332,6.865576,79.958181,1083,2308,3.3368451485045387," 18,847.50 "," 17,837.50 ",18
CM0438,CM0638,Heenetikumbura-CM0438-23G/595-23-ODU-1(RTNRF-1),Welivita_West-CM0638-23G/595-23-ODU-1(RTNRF-1),Colombo,Colombo,6.91367,6.92117,79.9318,79.9469,curw_kottawa_dharmapala_north,6.099491637350409,6.865576,79.958181,620,1845,1.8635294601799235," 21,854.00 "," 23,086.00 ",23
CM0424,CM0981,MALABE_SOUTH-CM0424-18G/1786-23-ODU-1(RTNRF-1),Pore-CM0981-18G/1786-23-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.887778,79.96,79.982778,curw_kottawa_dharmapala_north,3.16532157288778,6.865576,79.958181,813,2038,2.614714570940054, / , / ,18
CM0034,CM0453,Jubilee_Post-CM0034-26G/1152-24-ODU-1(RTNRF-1),Pagoda-CM0453-26G/1152-24-ODU-1(RTNRF-1),Colombo,Colombo,6.87621,6.878333,79.9001,79.896667,curw_kottawa_dharmapala_north,6.73450111694683,6.865576,79.958181,918,2143,0.44619381076935327," 25,000.00 "," 26,008.00 ",26
CM0124,CM0586,Angoda-CM0124-26G/1185-24-ODU-1(RTNRF-1),Himbutana_West-CM0586-26G/1185-24-ODU-1(RTNRF-1),Colombo,Colombo,6.930278,6.92234,79.928056,79.9316,curw_kottawa_dharmapala_north,7.411497654447671,6.865576,79.958181,897,2122,0.961272420712452," 25,928.00 "," 24,920.00 ",26
CM0127,CM1131,Battaramulla-CM0127-23G/828-23-ODU-1(RTNRF-1),Buthgamuwa_Rd_Reloc-CM1131-23G/828-23-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.913889,79.9149,79.91,curw_kottawa_dharmapala_north,7.046944236818378,6.865576,79.958181,36,1261,1.0202797454045018," 23,114.00 "," 21,882.00 ",23
CM0424,CM0422,Malabe_South-CM0424-23G/1499-23-ODU-1(RTNRF-1),Thalangama_West-CM0422-23G/1499-23-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.89609,79.96,79.923,curw_kottawa_dharmapala_north,3.752364439960927,6.865576,79.958181,208,1433,4.094755490836703," 23,030.00 "," 21,798.00 ",23
CM0284,CM1053,Bodhiraja_Mawatha-CM0284-26G/779-24-ODU-1(RTNRF-1),New_Kettaram_Rd_East-CM1053-26G/779-24-ODU-1(RTNRF-1),Colombo,Colombo,6.88078,6.94286,79.9181,79.8743,curw_kottawa_dharmapala_north,8.548673476599653,6.865576,79.958181,476,1701,8.400341699783542," 25,014.00 "," 26,022.00 ",26
CM0275,CM0588,Welivita-CM0275-23G/683-24-ODU-1(RTNRF-1),Hewagama-CM0588-23G/683-24-ODU-1(RTNRF-1),Colombo,Colombo,6.92893,6.931667,79.9662,79.974167,curw_kottawa_dharmapala_north,7.27956058233195,6.865576,79.958181,1058,2283,0.9310225321572242," 23,058.00 "," 21,826.00 ",23
CM0875,CM0513,Pamunuwa Relocat-CM0875-23G/718-24-ODU-1(RTNRF-1),Kalalgoda Dialog-CM0513-23G/718-24-ODU-1(RTNRF-1),Colombo,Colombo,6.858056,6.86664,79.926944,79.9451,curw_kottawa_dharmapala_north,2.475045860413762,6.865576,79.958181,1179,2404,2.2199460277236556," 23,114.00 "," 21,882.00 ",23
CM0074,CM0555,Nawala_Town-CM0074-23G/1579-23-ODU-1(RTNRF-1),Castle_Street_W-CM0555-23G/1579-23-ODU-1(RTNRF-1),Colombo,Colombo,6.889444,6.911111,79.8875,79.885,curw_kottawa_dharmapala_north,8.827795522333286,6.865576,79.958181,1045,2270,2.412037102454791," 21,812.00 "," 23,044.00 ",23
CM0565,CM0608,Poorwarama-CM0565-26G/1161-23-ODU-1(RTNRF-1),Balapokuna_East-CM0608-26G/1161-23-ODU-1(RTNRF-1),Colombo,Colombo,6.877778,6.874722,79.882222,79.887222,curw_kottawa_dharmapala_north,8.204442618382231,6.865576,79.958181,1088,2313,0.6477721003285062," 26,106.50 "," 25,098.50 ",26
CM0007,CM0431,Boralesgamuwa-CM0007-26G/1170-24-ODU-1(RTNRF-1),Wattegedara-CM0431-26G/1170-24-ODU-1(RTNRF-1),Colombo,Colombo,6.84164,6.84736,79.9095,79.9169,curw_kottawa_dharmapala_north,5.490942705308921,6.865576,79.958181,765,1990,1.0340041134416107," 25,070.50 "," 26,078.50 ",26
CM0873,CM0422,Pelawatta_Jn-CM0873-26G/1167-23-ODU-1(RTNRF-1),Thalangama_West-CM0422-26G/1167-23-ODU-1(RTNRF-1),Colombo,Colombo,6.89167,6.89609,79.929,79.923,curw_kottawa_dharmapala_north,4.737961200871598,6.865576,79.958181,996,2221,0.823809657347632," 26,050.50 "," 25,042.50 ",26
CM0162,CM0391,Rajagiriya-CM0162-26G/703-23-ODU-1(RTNRF-1),Lake_Drive-CM0391-26G/703-23-ODU-1(RTNRF-1),Colombo,Colombo,6.91103,6.90809,79.8902,79.8883,curw_kottawa_dharmapala_north,9.038793193518554,6.865576,79.958181,1061,2286,0.38704680179498197," 26,106.50 "," 25,098.50 ",26
CM0424,CM0436,Malabe_South-CM0424-23G/699-24-ODU-1(RTNRF-1),Udumulla_RT-CM0436-23G/699-24-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.9274,79.96,79.9407,curw_kottawa_dharmapala_north,5.073870707885116,6.865576,79.958181,221,1446,4.249350100961763," 23,058.00 "," 21,826.00 ",23
CM0361,CM0512,Athurugiriya_South-CM0361-26G/859-24-ODU-1(RTNRF-1),Rukmalgama-CM0512-26G/859-24-ODU-1(RTNRF-1),Colombo,Colombo,6.866111,6.85787,79.996389,79.9828,curw_kottawa_dharmapala_north,3.4946073686112773,6.865576,79.958181,786,2011,1.756836409214497," 24,986.50 "," 25,994.50 ",26
CM0158,CM0114,Narahenpita-CM0158-26G/1157-24-ODU-1(RTNRF-1),Torinton-CM0114-26G/1157-24-ODU-1(RTNRF-1),Colombo,Colombo,6.89684,6.899444,79.8767,79.871667,curw_kottawa_dharmapala_north,9.95774003249549,6.865576,79.958181,1152,2377,0.62636744261421," 25,994.00 "," 24,986.00 ",26
CM0124,CM0425,Angoda-CM0124-23G/1313-23-ODU-1(RTNRF-1),Aggona_RT-CM0425-23G/1313-23-ODU-1(RTNRF-1),Colombo,Colombo,6.930278,6.915833,79.928056,79.923333,curw_kottawa_dharmapala_north,7.3005689347661935,6.865576,79.958181,913,2138,1.6805872150230028," 23,156.00 "," 21,924.00 ",23
CM0345,CM0864,Korathota-CM0345-23G/596-24-ODU-1(RTNRF-1),Alubogahalanda_North-CM0864-23G/596-24-ODU-1(RTNRF-1),Colombo,Colombo,6.90931,6.907222,79.9973,79.975556,curw_kottawa_dharmapala_north,5.659950973964543,6.865576,79.958181,537,1762,2.4141430864837266," 23,058.00 "," 21,826.00 ",23
CM0275,CM0588,Welivita-CM0275-23G/683-23-ODU-1(RTNRF-1),Hewagama-CM0588-23G/683-23-ODU-1(RTNRF-1),Colombo,Colombo,6.92893,6.931667,79.9662,79.974167,curw_kottawa_dharmapala_north,7.27956058233195,6.865576,79.958181,1057,2282,0.9310225321572242," 23,058.00 "," 21,826.00 ",23
CM0239,CM0366,Kohilawatta-CM0239-23G/761-23-ODU-1(RTNRF-1),Kelanimulla-CM0366-23G/761-23-ODU-1(RTNRF-1),Colombo,Colombo,6.94503,6.94393,79.9145,79.9273,curw_kottawa_dharmapala_north,9.64984211628842,6.865576,79.958181,183,1408,1.4197267251460366," 23,114.00 "," 21,882.00 ",23
CM0424,CM0422,Malabe_South-CM0424-23G/1499-25-ODU-1(RTNRF-1),Thalangama_West-CM0422-23G/1499-25-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.89609,79.96,79.923,curw_kottawa_dharmapala_north,3.752364439960927,6.865576,79.958181,209,1434,4.094755490836703," 23,030.00 "," 21,798.00 ",23
CM0007,CM0571,Boralesgamuwa-CM0007-23G/759-23-ODU-1(RTNRF-1),Nawinna_South-CM0571-23G/759-23-ODU-1(RTNRF-1),Colombo,Colombo,6.84164,6.85278,79.9095,79.9106,curw_kottawa_dharmapala_north,5.694402082288355,6.865576,79.958181,274,1499,1.237958305153197," 21,938.00 "," 23,170.00 ",23
CM0345,CM0002,Korathota-CM0345-23G/908-23-ODU-1(RTNRF-1),Athurugiriya-CM0002-23G/908-23-ODU-1(RTNRF-1),Colombo,Colombo,6.90931,6.893889,79.9973,80.005556,curw_kottawa_dharmapala_north,6.222311164035468,6.865576,79.958181,608,1833,1.9341607413507282," 23,100.00 "," 21,868.00 ",23
CM0115,CM0034,Udahamulla-CM0115-23G/722-24-ODU-1(RTNRF-1),Jubilee_Post-CM0034-23G/722-24-ODU-1(RTNRF-1),Colombo,Colombo,6.86741,6.87621,79.9103,79.9001,curw_kottawa_dharmapala_north,5.89621281213167,6.865576,79.958181,935,2160,1.4893076372840228," 23,198.00 "," 21,966.00 ",23
CM0127,CM0965,Battaramulla-CM0127-26G/1237-23-ODU-1(RTNRF-1),Battaramulla_East-CM0965-26G/1237-23-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.903056,79.9149,79.905833,curw_kottawa_dharmapala_north,6.820283442649391,6.865576,79.958181,964,2189,1.056044813922742," 25,994.50 "," 24,986.50 ",26
CM0053,CM0369,Kotikawatta-CM0053-23G/1330-24-ODU-1(RTNRF-1),Kotikawatta_West-CM0369-23G/1330-24-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.92818,79.914167,79.9083,curw_kottawa_dharmapala_north,8.981573740247248,6.865576,79.958181,347,1572,1.0420046245687835," 23,058.00 "," 21,826.00 ",23
CM0127,CM0204,Battaramulla-CM0127-26G/1165-24-ODU-1(RTNRF-1),Kalapaluwawa-CM0204-26G/1165-24-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.915278,79.9149,79.916389,curw_kottawa_dharmapala_north,6.8538559440247795,6.865576,79.958181,173,1398,1.031526489038061," 26,022.50 "," 25,014.50 ",26
CM0345,CM0864,Korathota-CM0345-23G/596-23-ODU-1(RTNRF-1),Alubogahalanda_North-CM0864-23G/596-23-ODU-1(RTNRF-1),Colombo,Colombo,6.90931,6.907222,79.9973,79.975556,curw_kottawa_dharmapala_north,5.659950973964543,6.865576,79.958181,536,1761,2.4141430864837266," 23,058.00 "," 21,826.00 ",23
CM0115,CM0015,Udahamulla-CM0115-23G/1301-23-ODU-1(RTNRF-1),Delkanda_RT-CM0015-23G/1301-23-ODU-1(RTNRF-1),Colombo,Colombo,6.86741,6.868611,79.9103,79.8975,curw_kottawa_dharmapala_north,6.005514025879244,6.865576,79.958181,1119,2344,1.4209535238935427," 21,854.00 "," 23,086.00 ",23
CM0053,CM0808,Kotikawatta-CM0053-18G/1628-23-ODU-1(RTNRF-1),Obesekarapura_N-CM0808-18G/1628-23-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.92158,79.914167,79.8928,curw_kottawa_dharmapala_north,9.223499554199348,6.865576,79.958181,107,1332,2.8221791043983204," 18,902.00 "," 17,892.00 ",18
CM0345,CM0002,Korathota-CM0345-23G/908-24-ODU-1(RTNRF-1),Athurugiriya-CM0002-23G/908-24-ODU-1(RTNRF-1),Colombo,Colombo,6.90931,6.893889,79.9973,80.005556,curw_kottawa_dharmapala_north,6.222311164035468,6.865576,79.958181,609,1834,1.9341607413507282," 23,100.00 "," 21,868.00 ",23
CM0053,CM0806,Kotikawatta-CM0053-26G/629-23-ODU-1(RTNRF-1),Mahabuthgamuwa-CM0806-26G/629-23-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.94004,79.914167,79.9081,curw_kottawa_dharmapala_north,9.530420049309287,6.865576,79.958181,754,1979,0.8339215175113299," 25,067.00 "," 26,075.00 ",26
CM0873,CM0422,Pelawatta_Jn-CM0873-26G/1167-24-ODU-1(RTNRF-1),Thalangama_West-CM0422-26G/1167-24-ODU-1(RTNRF-1),Colombo,Colombo,6.89167,6.89609,79.929,79.923,curw_kottawa_dharmapala_north,4.737961200871598,6.865576,79.958181,997,2222,0.823809657347632," 26,050.50 "," 25,042.50 ",26
CM0424,CM0879,Pothuarawa-CM0424-23G/655-24-ODU-1(RTNRF-1),Kalalgoda_East-CM0879-23G/655-24-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.87036,79.96,79.955,curw_kottawa_dharmapala_north,1.8470079171082463,6.865576,79.958181,1159,2384,2.690191461468546," 23,058.00 "," 21,826.00 ",23
CM0053,CM0797,Kotikawatta_DBN-CM0053-26G/596-23-ODU-1(RTNRF-1),Kotikawatta_South-CM0797-26G/596-23-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.92975,79.914167,79.9198,curw_kottawa_dharmapala_north,8.703929681636007,6.865576,79.958181,691,1916,0.8943119855348125," 25,126.50 "," 26,134.50 ",26
CM0162,CM0391,Rajagiriya-CM0162-26G/703-24-ODU-1(RTNRF-1),Lake_Drive-CM0391-26G/703-24-ODU-1(RTNRF-1),Colombo,Colombo,6.91103,6.90809,79.8902,79.8883,curw_kottawa_dharmapala_north,9.038793193518554,6.865576,79.958181,1062,2287,0.38704680179498197," 26,106.50 "," 25,098.50 ",26
CM0001,CM0037,Anderson_Rd-CM0001-26G/921-24-ODU-1(RTNRF-1),Kalubowila-CM0037-26G/921-24-ODU-1(RTNRF-1),Colombo,Colombo,6.858333,6.865833,79.881667,79.879444,curw_kottawa_dharmapala_north,8.588401227222628,6.865576,79.958181,86,1311,0.8650532013954357," 24,986.50 "," 25,994.50 ",26
CM0424,CM0542,MALABE_SOUTH-CM0424-18G/1785-23-ODU-1(RTNRF-1),ETHULKOTTE_SOUTH-CM0542-18G/1785-23-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.893611,79.96,79.908333,curw_kottawa_dharmapala_north,4.104706175939406,6.865576,79.958181,235,1460,5.710567748580674," 18,902.00 "," 17,892.00 ",18
CM0127,CM0802,Battaramulla-CM0127-26G/1210-24-ODU-1(RTNRF-1),Madinnagoda_South-CM0802-26G/1210-24-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.9101,79.9149,79.907,curw_kottawa_dharmapala_north,7.024887922805763,6.865576,79.958181,511,1736,0.9802560418317469," 25,867.00 "," 24,859.00 ",26
CM0091,CM1103,Piliyandala-CM0091-26G/1406-24-ODU-1(RTNRF-1),Piliyandala_West-CM1103-26G/1406-24-ODU-1(RTNRF-1),Colombo,Colombo,6.805,6.803333,79.916944,79.909167,curw_kottawa_dharmapala_north,8.42617531145647,6.865576,79.958181,1029,2254,0.8792192898179848," 26,071.50 "," 25,063.50 ",26
CM1230,CM0134,Liyanage_Rd-CM1230-26G/1437-23-ODU-1(RTNRF-1),Dehiwala_Dialog-CM0134-26G/1437-23-ODU-1(RTNRF-1),Colombo,Colombo,6.853611,6.854167,79.86925,79.870833,curw_kottawa_dharmapala_north,9.827235649984623,6.865576,79.958181,379,1604,0.18545756472985495," 24,986.50 "," 25,994.50 ",26
CM0158,CM0114,Narahenpita-CM0158-26G/1157-23-ODU-1(RTNRF-1),Torinton-CM0114-26G/1157-23-ODU-1(RTNRF-1),Colombo,Colombo,6.89684,6.899444,79.8767,79.871667,curw_kottawa_dharmapala_north,9.95774003249549,6.865576,79.958181,1151,2376,0.62636744261421," 25,994.00 "," 24,986.00 ",26
CM0001,CM0037,Anderson_Rd-CM0001-26G/921-23-ODU-1(RTNRF-1),Kalubowila-CM0037-26G/921-23-ODU-1(RTNRF-1),Colombo,Colombo,6.858333,6.865833,79.881667,79.879444,curw_kottawa_dharmapala_north,8.588401227222628,6.865576,79.958181,85,1310,0.8650532013954357," 24,986.50 "," 25,994.50 ",26
CM0400,CM0244,Kotte_BSC-CM0400-23G/1510-23-ODU-1(RTNRF-1),Parliament_Grounds_Mobitel-CM0244-23G/1510-23-ODU-1(RTNRF-1),Colombo,Colombo,6.887778,6.894444,79.902222,79.916667,curw_kottawa_dharmapala_north,6.081880312124723,6.865576,79.958181,69,1294,1.7584579553561026," 23,044.00 "," 21,812.00 ",23
CM0037,CM0380,Kalubowila-CM0037-26G/1163-24-ODU-1(RTNRF-1),Wanarathana_Rd-CM0380-26G/1163-24-ODU-1(RTNRF-1),Colombo,Colombo,6.865833,6.856389,79.879444,79.876111,curw_kottawa_dharmapala_north,8.900470127466933,6.865576,79.958181,761,1986,1.107478572962775," 26,134.50 "," 25,126.50 ",26
CM0162,CM0785,Rajagiriya-CM0162-23G/1458-23-ODU-1(RTNRF-1),Fairmount_Ind-CM0785-23G/1458-23-ODU-1(RTNRF-1),Colombo,Colombo,6.91103,6.91465,79.8902,79.9049,curw_kottawa_dharmapala_north,8.49848962388645,6.865576,79.958181,1172,2397,1.673178896697062," 23,058.00 "," 21,826.00 ",23
CM0127,CM0204,Battaramulla-CM0127-26G/1165-23-ODU-1(RTNRF-1),Kalapaluwawa-CM0204-26G/1165-23-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.915278,79.9149,79.916389,curw_kottawa_dharmapala_north,6.8538559440247795,6.865576,79.958181,172,1397,1.031526489038061," 26,022.50 "," 25,014.50 ",26
CM0037,CM0380,Kalubowila-CM0037-26G/1163-23-ODU-1(RTNRF-1),Wanarathana_Rd-CM0380-26G/1163-23-ODU-1(RTNRF-1),Colombo,Colombo,6.865833,6.856389,79.879444,79.876111,curw_kottawa_dharmapala_north,8.900470127466933,6.865576,79.958181,760,1985,1.107478572962775," 26,134.50 "," 25,126.50 ",26
CM0007,CM0431,Boralesgamuwa-CM0007-26G/1170-23-ODU-1(RTNRF-1),Wattegedara-CM0431-26G/1170-23-ODU-1(RTNRF-1),Colombo,Colombo,6.84164,6.84736,79.9095,79.9169,curw_kottawa_dharmapala_north,5.490942705308921,6.865576,79.958181,764,1989,1.0340041134416107," 25,070.50 "," 26,078.50 ",26
CM0034,CM0453,Jubilee_Post-CM0034-26G/1152-23-ODU-1(RTNRF-1),Pagoda-CM0453-26G/1152-23-ODU-1(RTNRF-1),Colombo,Colombo,6.87621,6.878333,79.9001,79.896667,curw_kottawa_dharmapala_north,6.73450111694683,6.865576,79.958181,917,2142,0.44619381076935327," 25,000.00 "," 26,008.00 ",26
CM0400,CM0244,Kotte_BSC-CM0400-23G/1510-24-ODU-1(RTNRF-1),Parliament_Grounds_Mobitel-CM0244-23G/1510-24-ODU-1(RTNRF-1),Colombo,Colombo,6.887778,6.894444,79.902222,79.916667,curw_kottawa_dharmapala_north,6.081880312124723,6.865576,79.958181,70,1295,1.7584579553561026," 23,044.00 "," 21,812.00 ",23
CM0345,CM0994,Korathota-CM0345-23G/830-24-ODU-1(RTNRF-1),Pittugala-CM0994-23G/830-24-ODU-1(RTNRF-1),Colombo,Colombo,6.90931,6.91053,79.9973,79.9847,curw_kottawa_dharmapala_north,6.099667968944178,6.865576,79.958181,160,1385,1.3990260277713504," 23,114.00 "," 21,882.00 ",23
CM0162,CM0785,Rajagiriya-CM0162-23G/1458-24-ODU-1(RTNRF-1),Fairmount_Ind-CM0785-23G/1458-24-ODU-1(RTNRF-1),Colombo,Colombo,6.91103,6.91465,79.8902,79.9049,curw_kottawa_dharmapala_north,8.49848962388645,6.865576,79.958181,1173,2398,1.673178896697062," 23,058.00 "," 21,826.00 ",23
CM0127,CM0953,Battaramulla-CM0127-23G/1523-23-ODU-1(RTNRF-1),Fairway Sky Gardens Indoor-CM0953-23G/1523-23-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.913889,79.9149,79.903611,curw_kottawa_dharmapala_north,7.304313222013407,6.865576,79.958181,481,1706,1.5179812975049878," 23,044.00 "," 21,812.00 ",23
CM0115,CM0015,Udahamulla-CM0115-23G/1301-24-ODU-1(RTNRF-1),Delkanda_RT-CM0015-23G/1301-24-ODU-1(RTNRF-1),Colombo,Colombo,6.86741,6.868611,79.9103,79.8975,curw_kottawa_dharmapala_north,6.005514025879244,6.865576,79.958181,1120,2345,1.4209535238935427," 21,854.00 "," 23,086.00 ",23
CM0053,CM0369,Kotikawatta-CM0053-23G/1330-23-ODU-1(RTNRF-1),Kotikawatta_West-CM0369-23G/1330-23-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.92818,79.914167,79.9083,curw_kottawa_dharmapala_north,8.981573740247248,6.865576,79.958181,346,1571,1.0420046245687835," 23,058.00 "," 21,826.00 ",23
CM0344,CM0125,Nedimala_South-CM0344-23G/716-24-ODU-1(Replaced on  04/12/2014),Attidiya-CM0125-23G/716-24-ODU-1(RTNRF-1),Colombo,Colombo,6.84441,6.838611,79.8761,79.883889,curw_kottawa_dharmapala_north,9.042429064155623,6.865576,79.958181,1224,2449,1.0735402187675525," 21,826.00 "," 23,058.00 ",23
CM0424,CM0184,Malabe_South-CM0424-18G/1236-23-ODU-1(RTNRF-1),Athurugiriya_Town-CM0184-18G/1236-23-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.877778,79.96,79.989722,curw_kottawa_dharmapala_north,2.9131807709322564,6.865576,79.958181,228,1453,3.751771267200962," 17,850.00 "," 18,860.00 ",18
CM0026,CM0098,Godagama-CM0026-15G/709-23-ODU-1(RTNRF-1),Ranala-CM0098-15G/709-23-ODU-1(RTNRF-1),Colombo,Colombo,6.85253,6.91562,80.0311,80.0239,curw_kottawa_dharmapala_north,7.9298810880907755,6.865576,79.958181,906,2131,7.022370210439254," 14,613.00 "," 15,103.00 ",15
CM0260,CM0758,Kala_Traders-CM0260-18G/1610-24-ODU-1(RTNRF-1),Fairway_Condominium_IBS-CM0758-18G/1610-24-ODU-1(RTNRF-1),Colombo,Colombo,6.928056,6.91012,79.876111,79.906,curw_kottawa_dharmapala_north,9.489954194084092,6.865576,79.958181,509,1734,3.8529620199243486," 18,765.00 "," 17,755.00 ",18
CM0072,CM0484,Nawala-CM0072-26G/669-23-ODU-1(RTNRF-1),Kirimandala_Mw_East-CM0484-26G/669-23-ODU-1(RTNRF-1),Colombo,Colombo,6.889722,6.893889,79.888889,79.883889,curw_kottawa_dharmapala_north,8.448297992239123,6.865576,79.958181,1182,2407,0.7195368951360519," 26,106.50 "," 25,098.50 ",26
CM0124,CM0425,Angoda-CM0124-23G/1313-24-ODU-1(RTNRF-1),Aggona_RT-CM0425-23G/1313-24-ODU-1(RTNRF-1),Colombo,Colombo,6.930278,6.915833,79.928056,79.923333,curw_kottawa_dharmapala_north,7.3005689347661935,6.865576,79.958181,914,2139,1.6805872150230028," 23,156.00 "," 21,924.00 ",23
